"Date","Price","Open","High","Low","Vol.","Change"
"Mar 29, 2018","7,129.2","7,955.2","7,980.7","6,954.9","348.75K","-10.38"
"Mar 28, 2018","7,954.9","7,803.0","8,110.4","7,754.5","167.36K","1.96"
"Mar 27, 2018","7,801.7","8,146.5","8,218.3","7,760.6","223.10K","-4.20"
"Mar 26, 2018","8,143.5","8,474.0","8,515.7","7,865.9","247.18K","-3.89"
"Mar 25, 2018","8,473.2","8,549.1","8,679.0","8,392.2","149.52K","-0.87"
"Mar 24, 2018","8,547.4","8,917.3","9,008.8","8,523.6","177.43K","-4.14"
"Mar 23, 2018","8,916.8","8,725.3","8,917.0","8,305.6","210.11K","2.18"
"Mar 22, 2018","8,726.2","8,903.7","9,096.2","8,499.1","223.01K","-2.02"
"Mar 21, 2018","8,905.9","8,912.4","9,173.4","8,775.1","218.19K","-0.08"
"Mar 20, 2018","8,912.6","8,614.1","9,039.6","8,326.8","253.44K","3.43"
"Mar 19, 2018","8,616.8","8,200.9","8,698.3","8,127.7","316.96K","5.07"
"Mar 18, 2018","8,201.2","7,873.2","8,283.6","7,323.3","348.02K","4.14"
"Mar 17, 2018","7,874.9","8,198.0","8,344.8","7,760.2","208.05K","-5.00"
"Mar 16, 2018","8,289.2","8,264.3","8,604.8","7,929.1","236.13K","0.30"
"Mar 15, 2018","8,264.4","8,210.2","8,427.0","7,691.7","326.53K","0.66"
"Mar 14, 2018","8,210.6","9,154.9","9,353.4","7,958.5","305.45K","-10.32"
"Mar 13, 2018","9,154.9","9,138.7","9,482.0","8,875.1","239.46K","0.19"
"Mar 12, 2018","9,137.4","9,535.8","9,892.2","8,804.1","257.91K","-4.12"
"Mar 11, 2018","9,529.6","8,732.2","9,719.6","8,516.4","266.59K","8.76"
"Mar 10, 2018","8,762.0","9,216.2","9,500.0","8,691.1","198.73K","-4.94"
"Mar 09, 2018","9,217.0","9,301.9","9,420.5","8,351.0","371.46K","-0.89"
"Mar 08, 2018","9,300.0","9,910.7","10,109.0","9,037.0","256.26K","-6.09"
"Mar 07, 2018","9,902.9","10,779.0","10,899.0","9,422.1","284.54K","-7.23"
"Mar 06, 2018","10,675.1","11,314.2","11,316.4","10,412.0","230.65K","-5.78"
"Mar 05, 2018","11,330.6","11,415.7","11,506.9","11,281.2","162.11K","-0.75"
"Mar 04, 2018","11,416.5","11,402.8","11,490.3","10,878.4","156.40K","0.12"
"Mar 03, 2018","11,402.3","10,822.5","11,420.7","9,585.5","172.20K","5.31"
"Mar 02, 2018","10,827.7","10,904.5","11,167.0","10,677.1","201.69K","-0.70"
